id,status,sub_status,created_at,operation_date,reference,full_name,courier,ID Envío,tracking
1503767,delivered,delivered,15/3/2020 9:34:21,15/3/2020,Shipit1119,Miguel Angel Jimenez,chilexpress,TEST118,712090413801
1503766,delivered,delivered,15/3/2020 9:34:20,15/3/2020,Shipit1120,Pedro Moreno,chilexpress,TEST119,712090413790
1503765,delivered,delivered,15/3/2020 9:34:19,15/3/2020,Shipit1121,Angel Muñoz,chilexpress,TEST120,712090413720
1503764,delivered,delivered,15/3/2020 9:34:18,15/3/2020,Shipit1122,Antonio Vazquez,chilexpress,TEST121,712090413683
1503763,delivered,delivered,15/3/2020 9:34:17,15/3/2020,Shipit1123,Jose Gil,chilexpress,TEST122,712090413672
1503762,delivered,delivered,15/3/2020 9:34:16,15/3/2020,Shipit1124,Manuel Dominguez,chilexpress,TEST123,712090413602
1503761,delivered,delivered,15/3/2020 9:34:15,15/3/2020,Shipit1125,Francisco Castro,chilexpress,TEST124,712090413694
1503760,delivered,delivered,15/3/2020 9:34:15,15/3/2020,Shipit1126,David Ramos,chilexpress,TEST125,712090413646
1503759,delivered,delivered,15/3/2020 9:34:14,15/3/2020,Shipit1127,Juan Garcia,chilexpress,TEST126,712090413716
1503758,delivered,delivered,15/3/2020 9:34:13,15/3/2020,Shipit1128,Jose Antonio Gonzalez,chilexpress,TEST127,712090413635
1503757,delivered,delivered,15/3/2020 9:34:12,15/3/2020,Shipit1129,Javier Fernandez,chilexpress,TEST128,712090413576
1503756,delivered,delivered,15/3/2020 9:34:11,15/3/2020,Shipit1130,Daniel Perez,chilexpress,TEST129,712090413624
1503755,delivered,delivered,15/3/2020 9:34:10,15/3/2020,Shipit1131,Jose Luis Lopez,chilexpress,TEST130,712090413521
1503754,delivered,delivered,15/3/2020 9:34:09,15/3/2020,Shipit1132,Francisco Javier Rodriguez,chilexpress,TEST131,712090413613
1503753,delivered,delivered,15/3/2020 9:34:09,15/3/2020,Shipit1133,Carlos Martinez,chilexpress,TEST132,712090413591
1503752,delivered,delivered,15/3/2020 9:34:08,15/3/2020,Shipit1134,Jesus Sanchez,chilexpress,TEST133,712090413580
1503751,delivered,delivered,15/3/2020 9:34:07,15/3/2020,Shipit1135,Alejandro Gomez,chilexpress,TEST134,712090413565
1503750,delivered,delivered,15/3/2020 9:34:06,15/3/2020,Shipit1136,Miguel Alvarez,chilexpress,TEST135,712090413440
1503749,delivered,delivered,15/3/2020 9:34:05,15/3/2020,Shipit1137,Jose Manuel Martin,chilexpress,TEST136,712090413554
1503748,delivered,delivered,15/3/2020 9:34:04,15/3/2020,Shipit1138,Rafael Diaz,chilexpress,TEST137,712090413650
1503747,delivered,delivered,15/3/2020 9:34:03,15/3/2020,Shipit1139,Miguel Angel Alonso,chilexpress,TEST138,712090413451
1503746,delivered,delivered,15/3/2020 9:34:02,15/3/2020,Shipit1140,Pedro Ruiz,chilexpress,TEST139,712090413506
1503745,delivered,delivered,15/3/2020 9:34:02,15/3/2020,Shipit1141,Angel Hernandez,chilexpress,TEST140,712090413403
1503744,delivered,delivered,15/3/2020 9:34:01,15/3/2020,Shipit1142,Antonio Gutierrez,chilexpress,TEST141,712090413484
1503743,delivered,delivered,15/3/2020 9:34:00,15/3/2020,Shipit1143,Jose Blanco,chilexpress,TEST142,712090413462
1503742,delivered,delivered,15/3/2020 9:33:59,15/3/2020,Shipit1144,Manuel Jimenez,chilexpress,TEST143,712090413473
1503741,delivered,delivered,15/3/2020 9:33:58,15/3/2020,Shipit1145,Francisco Moreno,chilexpress,TEST144,712090413436
1503740,delivered,delivered,15/3/2020 9:33:57,15/3/2020,Shipit1146,David Muñoz,chilexpress,TEST145,712090413355
1503739,delivered,delivered,15/3/2020 9:33:56,15/3/2020,Shipit1147,Juan Vazquez,chilexpress,TEST146,712090413532
1503738,delivered,delivered,15/3/2020 9:33:56,15/3/2020,Shipit1148,Jose Antonio Gil,chilexpress,TEST147,712090413344
1503737,delivered,delivered,15/3/2020 9:33:55,15/3/2020,Shipit1149,Javier Dominguez,chilexpress,TEST148,712090413495
1503736,delivered,delivered,15/3/2020 9:33:54,15/3/2020,Shipit1150,Daniel Castro,chilexpress,TEST149,712090413252
1503735,delivered,delivered,15/3/2020 9:33:53,15/3/2020,Shipit1151,Jose Luis Ramos,chilexpress,TEST150,712090414070
1503734,delivered,delivered,15/3/2020 9:33:52,15/3/2020,Shipit1152,Francisco Javier Garcia,chilexpress,TEST151,712090413263
1503733,delivered,delivered,15/3/2020 9:33:51,15/3/2020,Shipit1153,Carlos Gonzalez,chilexpress,TEST152,712090413370
1503732,delivered,delivered,15/3/2020 9:33:50,15/3/2020,Shipit1154,Jesus Fernandez,chilexpress,TEST153,712090413333
1503731,delivered,delivered,15/3/2020 9:33:50,15/3/2020,Shipit1155,Alejandro Perez,chilexpress,TEST154,712090413230
1503730,delivered,delivered,15/3/2020 9:33:49,15/3/2020,Shipit1156,Miguel Lopez,chilexpress,TEST155,712090413241
1503729,delivered,delivered,15/3/2020 9:33:48,15/3/2020,Shipit1157,Jose Manuel Rodriguez,chilexpress,TEST156,712090413425
1503728,delivered,delivered,15/3/2020 9:33:47,15/3/2020,Shipit1158,Rafael Martinez,chilexpress,TEST157,712090413414
1503727,delivered,delivered,15/3/2020 9:33:46,15/3/2020,Shipit1159,Miguel Angel Sanchez,chilexpress,TEST158,712090413285
1503726,delivered,delivered,15/3/2020 9:33:45,15/3/2020,Shipit1160,Pedro Gomez,chilexpress,TEST159,712090413226
1503725,delivered,delivered,15/3/2020 9:33:44,15/3/2020,Shipit1161,Angel Alvarez,chilexpress,TEST160,712090413915
1503724,delivered,delivered,15/3/2020 9:33:43,15/3/2020,Shipit1162,Antonio Martin,chilexpress,TEST161,712090413322
1503723,delivered,delivered,15/3/2020 9:33:43,15/3/2020,Shipit1163,Jose Diaz,chilexpress,TEST162,712090413311
1503722,delivered,delivered,15/3/2020 9:33:42,15/3/2020,Shipit1164,Manuel Alonso,chilexpress,TEST163,712090413274
1503721,delivered,delivered,15/3/2020 9:33:41,15/3/2020,Shipit1165,Francisco Ruiz,chilexpress,TEST164,712090413300
1503720,delivered,delivered,15/3/2020 9:33:40,15/3/2020,Shipit1166,David Hernandez,chilexpress,TEST165,712090413366
1503719,delivered,delivered,15/3/2020 9:33:39,15/3/2020,Shipit1167,Juan Gutierrez,chilexpress,TEST166,712090413392
1503718,delivered,delivered,15/3/2020 9:33:38,15/3/2020,Shipit1168,Jose Antonio Blanco,chilexpress,TEST167,712090413215
1503717,delivered,delivered,15/3/2020 9:33:37,15/3/2020,Shipit1169,Javier Jimenez,chilexpress,TEST168,712090413171
1503716,delivered,delivered,15/3/2020 9:33:37,15/3/2020,Shipit1170,Daniel Moreno,chilexpress,TEST169,712090413182
1503715,delivered,delivered,15/3/2020 9:33:36,15/3/2020,Shipit1171,Jose Luis Muñoz,chilexpress,TEST170,712090413134
1503714,delivered,delivered,15/3/2020 9:33:35,15/3/2020,Shipit1172,Francisco Javier Vazquez,chilexpress,TEST171,712090413156
1503713,delivered,delivered,15/3/2020 9:33:34,15/3/2020,Shipit1173,Carlos Gil,chilexpress,TEST172,712090413812
1503712,delivered,delivered,15/3/2020 9:33:33,15/3/2020,Shipit1174,Jesus Dominguez,chilexpress,TEST173,712090413510
1503711,delivered,delivered,15/3/2020 9:33:32,15/3/2020,Shipit1175,Alejandro Castro,chilexpress,TEST174,712090413296
1503710,delivered,delivered,15/3/2020 9:33:31,15/3/2020,Shipit1176,Miguel Ramos,chilexpress,TEST175,712090413101
1503709,delivered,delivered,15/3/2020 9:33:31,15/3/2020,Shipit1177,Jose Manuel Garcia,chilexpress,TEST176,712090413160
1503708,delivered,delivered,15/3/2020 9:33:30,15/3/2020,Shipit1178,Rafael Gonzalez,chilexpress,TEST177,712090413053
1503707,delivered,delivered,15/3/2020 9:33:29,15/3/2020,Shipit1179,Miguel Angel Fernandez,chilexpress,TEST178,712090413123
1503706,delivered,delivered,15/3/2020 9:33:28,15/3/2020,Shipit1180,Pedro Perez,chilexpress,TEST179,712090413090
1503705,delivered,delivered,15/3/2020 9:33:27,15/3/2020,Shipit1181,Angel Lopez,chilexpress,TEST180,712090413145
1503704,delivered,delivered,15/3/2020 9:33:26,15/3/2020,Shipit1182,Antonio Rodriguez,chilexpress,TEST181,712090413064
1503703,delivered,delivered,15/3/2020 9:33:25,15/3/2020,Shipit1183,Jose Martinez,chilexpress,TEST182,712090413112
1503448,delivered,delivered,15/3/2020 9:33:24,15/3/2020,Shipit1184,Manuel Sanchez,chilexpress,TEST183,712090381376
1503446,delivered,delivered,15/3/2020 9:33:24,15/3/2020,Shipit1185,Francisco Gomez,starken,TEST184,929616234
1503445,delivered,delivered,15/3/2020 9:33:23,15/3/2020,Shipit1186,David Alvarez,chilexpress,TEST185,712090381391
1503443,delivered,delivered,15/3/2020 9:33:22,15/3/2020,Shipit1187,Juan Martin,chilexpress,TEST186,712090381380
1503441,delivered,delivered,15/3/2020 9:33:21,15/3/2020,Shipit1188,Jose Antonio Diaz,chilexpress,TEST187,712090381365
1503440,delivered,delivered,15/3/2020 9:33:20,15/3/2020,Shipit1189,Javier Alonso,starken,TEST188,929616233
1503180,delivered,delivered,15/3/2020 9:33:19,15/3/2020,Shipit1190,Daniel Ruiz,starken,TEST189,929615059
1503179,delivered,delivered,15/3/2020 9:33:18,15/3/2020,Shipit1191,Jose Luis Hernandez,starken,TEST190,929615073
1503113,delivered,delivered,15/3/2020 9:33:18,15/3/2020,Shipit1192,Francisco Javier Gutierrez,chilexpress,TEST191,712090377854
1503112,delivered,delivered,15/3/2020 9:33:17,15/3/2020,Shipit1193,Carlos Blanco,chilexpress,TEST192,712090377810
1503111,delivered,delivered,15/3/2020 9:33:16,15/3/2020,Shipit1194,Jesus Jimenez,chilexpress,TEST193,712090377692
1501829,delivered,delivered,15/3/2020 9:33:15,15/3/2020,Shipit1195,Alejandro Moreno,starken,TEST194,929609363
1501828,delivered,delivered,15/3/2020 9:33:14,15/3/2020,Shipit1196,Miguel Muñoz,starken,TEST195,929609388
1501827,delivered,delivered,15/3/2020 9:33:13,15/3/2020,Shipit1197,Jose Manuel Vazquez,starken,TEST196,929609365
1501826,delivered,delivered,15/3/2020 9:33:12,15/3/2020,Shipit1198,Rafael Gil,starken,TEST197,929609364
1501778,delivered,delivered,15/3/2020 9:33:12,15/3/2020,Shipit1199,Miguel Angel Dominguez,chilexpress,TEST198,712090323313
1501777,delivered,delivered,15/3/2020 9:33:11,15/3/2020,Shipit1200,Pedro Garcia,chilexpress,TEST199,712090323291
1501776,delivered,delivered,15/3/2020 9:33:10,15/3/2020,Shipit1201,Angel Gonzalez,chilexpress,TEST200,712090323280
1501775,delivered,delivered,15/3/2020 9:33:09,15/3/2020,Shipit1202,Antonio Fernandez,chilexpress,TEST201,712090323276
1501774,delivered,delivered,15/3/2020 9:33:08,15/3/2020,Shipit1203,Jose Perez,chilexpress,TEST202,712090323265
1501773,delivered,delivered,15/3/2020 9:33:07,15/3/2020,Shipit1204,Manuel Lopez,chilexpress,TEST203,712090323254
1501772,delivered,delivered,15/3/2020 9:33:06,15/3/2020,Shipit1205,Francisco Rodriguez,chilexpress,TEST204,712090323243
1501771,delivered,delivered,15/3/2020 9:33:05,15/3/2020,Shipit1206,David Martinez,chilexpress,TEST205,712090323232
1501770,delivered,delivered,15/3/2020 9:33:05,15/3/2020,Shipit1207,Juan Sanchez,chilexpress,TEST206,712090323221
1501769,delivered,delivered,15/3/2020 9:33:04,15/3/2020,Shipit1208,Jose Antonio Gomez,chilexpress,TEST207,712090323210
1501768,delivered,delivered,15/3/2020 9:33:03,15/3/2020,Shipit1209,Javier Alvarez,chilexpress,TEST208,712090323206
1501767,delivered,delivered,15/3/2020 9:33:02,15/3/2020,Shipit1210,Daniel Martin,chilexpress,TEST209,712090323195
1501766,delivered,delivered,15/3/2020 9:33:01,15/3/2020,Shipit1211,Jose Luis Diaz,chilexpress,TEST210,712090323162
1501765,delivered,delivered,15/3/2020 9:33:00,15/3/2020,Shipit1212,Francisco Javier Alonso,chilexpress,TEST211,712090323151
1501764,delivered,delivered,15/3/2020 9:32:59,15/3/2020,Shipit1213,Carlos Ruiz,chilexpress,TEST212,712090323140
1501763,delivered,delivered,15/3/2020 9:32:59,15/3/2020,Shipit1214,Jesus Hernandez,chilexpress,TEST213,712090323136
1501762,delivered,delivered,15/3/2020 9:32:58,15/3/2020,Shipit1215,Alejandro Gutierrez,chilexpress,TEST214,712090323114
1501761,delivered,delivered,15/3/2020 9:32:57,15/3/2020,Shipit1216,Miguel Blanco,chilexpress,TEST215,712090323125
1501760,delivered,delivered,15/3/2020 9:32:56,15/3/2020,Shipit1217,Jose Manuel Jimenez,chilexpress,TEST216,712090323103
1501758,delivered,delivered,15/3/2020 9:32:55,15/3/2020,Shipit1218,Rafael Moreno,starken,TEST217,929609330
1501757,delivered,delivered,15/3/2020 9:32:54,15/3/2020,Shipit1219,Miguel Angel Muñoz,starken,TEST218,929609312
1501756,delivered,delivered,15/3/2020 9:32:53,15/3/2020,Shipit1220,Pedro Vazquez,starken,TEST219,929609329
1501755,delivered,delivered,15/3/2020 9:32:53,15/3/2020,Shipit1221,Angel Gil,starken,TEST220,929609311
1501754,delivered,delivered,15/3/2020 9:32:52,15/3/2020,Shipit1222,Antonio Dominguez,starken,TEST221,929609328
1501753,delivered,delivered,15/3/2020 9:32:51,15/3/2020,Shipit1223,Jose Castro,starken,TEST222,929609327
1501752,delivered,delivered,15/3/2020 9:32:50,15/3/2020,Shipit1224,Manuel Ramos,starken,TEST223,929609306
1501751,delivered,delivered,15/3/2020 9:32:49,15/3/2020,Shipit1225,Francisco Garcia,starken,TEST224,929609305
1501750,delivered,delivered,15/3/2020 9:32:48,15/3/2020,Shipit1226,David Gonzalez,starken,TEST225,929609304
1501749,delivered,delivered,15/3/2020 9:32:47,15/3/2020,Shipit1227,Juan Fernandez,starken,TEST226,929609310
1501748,delivered,delivered,15/3/2020 9:32:46,15/3/2020,Shipit1228,Jose Antonio Perez,starken,TEST227,929609309
1501747,delivered,delivered,15/3/2020 9:32:46,15/3/2020,Shipit1229,Javier Lopez,starken,TEST228,929609307
1501746,delivered,delivered,15/3/2020 9:32:45,15/3/2020,Shipit1230,Daniel Rodriguez,starken,TEST229,929609303
1501745,delivered,delivered,15/3/2020 9:32:44,15/3/2020,Shipit1231,Jose Luis Martinez,starken,TEST230,929609302
1501744,delivered,delivered,14/3/2020 9:32:44,14/3/2020,Shipit1232,Francisco Javier Sanchez,starken,TEST231,929609286
1501743,delivered,delivered,14/3/2020 9:32:43,14/3/2020,Shipit1233,Carlos Gomez,starken,TEST232,929609301
1501742,delivered,delivered,14/3/2020 9:32:42,14/3/2020,Shipit1234,Jesus Alvarez,starken,TEST233,929609300
1501741,delivered,delivered,14/3/2020 9:32:41,14/3/2020,Shipit1235,Alejandro Martin,starken,TEST234,929609299
1501740,delivered,delivered,14/3/2020 9:32:40,14/3/2020,Shipit1236,Miguel Diaz,starken,TEST235,929609298
1501739,delivered,delivered,14/3/2020 9:32:40,14/3/2020,Shipit1237,Jose Manuel Alonso,starken,TEST236,929609285
1501738,delivered,delivered,14/3/2020 9:32:39,14/3/2020,Shipit1238,Rafael Ruiz,starken,TEST237,929609297
1501737,delivered,delivered,14/3/2020 9:32:38,14/3/2020,Shipit1239,Miguel Angel Hernandez,starken,TEST238,929609284
1501736,delivered,delivered,14/3/2020 9:32:37,14/3/2020,Shipit1240,Pedro Gutierrez,starken,TEST239,929609281
1501735,delivered,delivered,14/3/2020 9:32:36,14/3/2020,Shipit1241,Angel Blanco,starken,TEST240,929609280
1501734,delivered,delivered,14/3/2020 9:32:35,14/3/2020,Shipit1242,Antonio Jimenez,starken,TEST241,929609296
1501733,delivered,delivered,14/3/2020 9:32:34,14/3/2020,Shipit1243,Jose Moreno,starken,TEST242,929609295
1501732,delivered,delivered,14/3/2020 9:32:34,14/3/2020,Shipit1244,Manuel Muñoz,starken,TEST243,929609294
1501731,delivered,delivered,14/3/2020 9:32:33,14/3/2020,Shipit1245,Francisco Vazquez,starken,TEST244,929609279
1501730,delivered,delivered,14/3/2020 9:32:32,14/3/2020,Shipit1246,David Gil,starken,TEST245,929609278
1501729,delivered,delivered,14/3/2020 9:32:31,14/3/2020,Shipit1247,Juan Dominguez,starken,TEST246,929609293
1501728,delivered,delivered,14/3/2020 9:32:30,14/3/2020,Shipit1248,Jose Antonio Castro,starken,TEST247,929609277
1501727,delivered,delivered,14/3/2020 9:32:29,14/3/2020,Shipit1249,Javier Ramos,starken,TEST248,929609276
1501726,delivered,delivered,14/3/2020 9:32:28,14/3/2020,Shipit1250,Daniel Garcia,starken,TEST249,929609292
1501725,delivered,delivered,14/3/2020 9:32:27,14/3/2020,Shipit1251,Jose Luis Gonzalez,starken,TEST250,929609291
1501724,delivered,delivered,14/3/2020 9:32:27,14/3/2020,Shipit1252,Francisco Javier Fernandez,starken,TEST251,929609290
1501723,delivered,delivered,14/3/2020 9:32:26,14/3/2020,Shipit1253,Carlos Perez,starken,TEST252,929609289
1501722,delivered,delivered,14/3/2020 9:32:25,14/3/2020,Shipit1254,Jesus Lopez,starken,TEST253,929609275
1501721,delivered,delivered,14/3/2020 9:32:24,14/3/2020,Shipit1255,Alejandro Rodriguez,starken,TEST254,929609288
1501720,delivered,delivered,14/3/2020 9:32:23,14/3/2020,Shipit1256,Miguel Martinez,starken,TEST255,929609274
1501719,delivered,delivered,14/3/2020 9:32:22,14/3/2020,Shipit1257,Jose Manuel Sanchez,starken,TEST256,929609287
1501718,delivered,delivered,14/3/2020 9:32:21,14/3/2020,Shipit1258,Rafael Gomez,starken,TEST257,929609266
1501717,delivered,delivered,14/3/2020 9:32:21,14/3/2020,Shipit1259,Miguel Angel Alvarez,starken,TEST258,929609273
1501716,delivered,delivered,14/3/2020 9:32:20,14/3/2020,Shipit1260,Pedro Martin,starken,TEST259,929609272
1501715,delivered,delivered,14/3/2020 9:32:19,14/3/2020,Shipit1261,Angel Diaz,starken,TEST260,929609265
1501714,delivered,delivered,14/3/2020 9:32:18,14/3/2020,Shipit1262,Antonio Alonso,starken,TEST261,929609282
1501713,delivered,delivered,14/3/2020 9:32:17,14/3/2020,Shipit1263,Jose Ruiz,starken,TEST262,929609264
1501712,delivered,delivered,14/3/2020 9:32:16,14/3/2020,Shipit1264,Manuel Hernandez,starken,TEST263,929609269
1501711,delivered,delivered,14/3/2020 9:32:15,14/3/2020,Shipit1265,Francisco Gutierrez,starken,TEST264,929609263
1501710,delivered,delivered,14/3/2020 9:32:14,14/3/2020,Shipit1266,David Blanco,starken,TEST265,929609268
1501709,delivered,delivered,14/3/2020 9:32:14,14/3/2020,Shipit1267,Juan Jimenez,starken,TEST266,929609267
1501708,delivered,delivered,14/3/2020 9:32:13,14/3/2020,Shipit1268,Jose Antonio Moreno,starken,TEST267,929609262
1501707,delivered,delivered,14/3/2020 9:32:12,14/3/2020,Shipit1269,Javier Muñoz,starken,TEST268,929609261
1501706,delivered,delivered,14/3/2020 9:32:11,14/3/2020,Shipit1270,Daniel Vazquez,starken,TEST269,929609260
1501705,delivered,delivered,14/3/2020 9:32:10,14/3/2020,Shipit1271,Jose Luis Gil,starken,TEST270,929609246
1501704,delivered,delivered,14/3/2020 9:32:09,14/3/2020,Shipit1272,Francisco Javier Dominguez,starken,TEST271,929609259
1501703,delivered,delivered,14/3/2020 9:32:08,14/3/2020,Shipit1273,Carlos Castro,starken,TEST272,929609245
1501702,delivered,delivered,14/3/2020 9:32:08,14/3/2020,Shipit1274,Jesus Ramos,starken,TEST273,929609244
1501701,delivered,delivered,14/3/2020 9:32:07,14/3/2020,Shipit1275,Alejandro Garcia,starken,TEST274,929609243
1501700,delivered,delivered,14/3/2020 9:32:06,14/3/2020,Shipit1276,Miguel Gonzalez,starken,TEST275,929609343
1501699,delivered,delivered,14/3/2020 9:32:05,14/3/2020,Shipit1277,Jose Manuel Fernandez,starken,TEST276,929609258
1501698,delivered,delivered,14/3/2020 9:32:04,14/3/2020,Shipit1278,Rafael Perez,starken,TEST277,929609242
1501697,delivered,delivered,14/3/2020 9:32:03,14/3/2020,Shipit1279,Miguel Angel Lopez,starken,TEST278,929609257
1501696,delivered,delivered,14/3/2020 9:32:02,14/3/2020,Shipit1280,Pedro Rodriguez,starken,TEST279,929609256
1501694,delivered,delivered,14/3/2020 9:32:02,14/3/2020,Shipit1281,Angel Martinez,starken,TEST280,929609241
1501693,delivered,delivered,14/3/2020 9:32:01,14/3/2020,Shipit1282,Antonio Sanchez,starken,TEST281,929609255
1501692,delivered,delivered,14/3/2020 9:32:00,14/3/2020,Shipit1283,Jose Gomez,starken,TEST282,929609254
1501691,delivered,delivered,14/3/2020 9:31:59,14/3/2020,Shipit1284,Manuel Alvarez,starken,TEST283,929609240
1501690,delivered,delivered,14/3/2020 9:31:58,14/3/2020,Shipit1285,Francisco Martin,starken,TEST284,929609253
1501689,delivered,delivered,14/3/2020 9:31:57,14/3/2020,Shipit1286,David Diaz,starken,TEST285,929609252
1501688,delivered,delivered,14/3/2020 9:31:56,14/3/2020,Shipit1287,Juan Alonso,starken,TEST286,929609251
1501687,delivered,delivered,14/3/2020 9:31:55,14/3/2020,Shipit1288,Jose Antonio Ruiz,starken,TEST287,929609250
1501686,delivered,delivered,14/3/2020 9:31:55,14/3/2020,Shipit1289,Javier Hernandez,starken,TEST288,929609239
1501685,delivered,delivered,14/3/2020 9:31:54,14/3/2020,Shipit1290,Daniel Gutierrez,starken,TEST289,929609238
1501684,delivered,delivered,14/3/2020 9:31:53,14/3/2020,Shipit1291,Jose Luis Blanco,starken,TEST290,929609249
1501683,delivered,delivered,14/3/2020 9:31:52,14/3/2020,Shipit1292,Francisco Javier Jimenez,starken,TEST291,929609237
1501682,delivered,delivered,14/3/2020 9:31:51,14/3/2020,Shipit1293,Carlos Moreno,starken,TEST292,929609236
1501681,delivered,delivered,14/3/2020 9:31:50,14/3/2020,Shipit1294,Jesus Muñoz,starken,TEST293,929609235
1501680,delivered,delivered,14/3/2020 9:31:49,14/3/2020,Shipit1295,Alejandro Vazquez,starken,TEST294,929609247
1501679,delivered,delivered,14/3/2020 9:31:49,14/3/2020,Shipit1296,Miguel Gil,starken,TEST295,929609225
1501678,delivered,delivered,14/3/2020 9:31:48,14/3/2020,Shipit1297,Jose Manuel Dominguez,starken,TEST296,929609226
1501677,delivered,delivered,14/3/2020 9:31:47,14/3/2020,Shipit1298,Rafael Castro,starken,TEST297,929609234
1501676,delivered,delivered,14/3/2020 9:31:46,14/3/2020,Shipit1299,Miguel Angel Ramos,starken,TEST298,929609233
1501675,delivered,delivered,14/3/2020 9:31:45,14/3/2020,Shipit1300,Pedro Garcia,starken,TEST299,929609223
1501674,delivered,delivered,14/3/2020 9:31:44,14/3/2020,Shipit1301,Angel Gonzalez,starken,TEST300,929609231
1501673,delivered,delivered,14/3/2020 9:31:43,14/3/2020,Shipit1302,Antonio Fernandez,starken,TEST301,929609222
1501672,delivered,delivered,14/3/2020 9:31:43,14/3/2020,Shipit1303,Jose Perez,starken,TEST302,929609230
1501671,delivered,delivered,14/3/2020 9:31:42,14/3/2020,Shipit1304,Manuel Lopez,starken,TEST303,929609221
1501670,delivered,delivered,14/3/2020 9:31:41,14/3/2020,Shipit1305,Francisco Rodriguez,starken,TEST304,929609220
1501669,delivered,delivered,14/3/2020 9:31:40,14/3/2020,Shipit1306,David Martinez,starken,TEST305,929609229
1501668,delivered,delivered,14/3/2020 9:31:39,14/3/2020,Shipit1307,Juan Sanchez,starken,TEST306,929609219
1501667,delivered,delivered,14/3/2020 9:31:38,14/3/2020,Shipit1308,Jose Antonio Gomez,starken,TEST307,929609228
1501666,delivered,delivered,14/3/2020 9:31:37,14/3/2020,Shipit1309,Javier Alvarez,starken,TEST308,929609218
1501665,delivered,delivered,14/3/2020 9:31:36,14/3/2020,Shipit1310,Daniel Martin,starken,TEST309,929609217
1501664,delivered,delivered,14/3/2020 9:31:36,14/3/2020,Shipit1311,Jose Luis Diaz,starken,TEST310,929609227
1501663,delivered,delivered,14/3/2020 9:31:35,14/3/2020,Shipit1312,Francisco Javier Alonso,starken,TEST311,929609206
1501662,delivered,delivered,14/3/2020 9:31:34,14/3/2020,Shipit1313,Carlos Ruiz,starken,TEST312,929609216
1501661,delivered,delivered,14/3/2020 9:31:25,14/3/2020,Shipit1314,Jesus Hernandez,starken,TEST313,929609204
1501660,delivered,delivered,14/3/2020 9:31:24,14/3/2020,Shipit1315,Alejandro Gutierrez,starken,TEST314,929609203
1501659,delivered,delivered,14/3/2020 9:31:24,14/3/2020,Shipit1316,Miguel Blanco,starken,TEST315,929609202
1501658,delivered,delivered,14/3/2020 9:31:23,14/3/2020,Shipit1317,Jose Manuel Jimenez,starken,TEST316,929609201
1501656,delivered,delivered,14/3/2020 9:31:14,14/3/2020,Shipit1318,Rafael Moreno,starken,TEST317,929609200
1501655,delivered,delivered,14/3/2020 9:31:13,14/3/2020,Shipit1319,Miguel Angel Muñoz,starken,TEST318,929609215
1501654,delivered,delivered,14/3/2020 9:31:12,14/3/2020,Shipit1320,Pedro Vazquez,starken,TEST319,929609199
1501653,delivered,delivered,14/3/2020 9:31:11,14/3/2020,Shipit1321,Angel Gil,starken,TEST320,929609214
1501652,delivered,delivered,14/3/2020 9:31:11,14/3/2020,Shipit1322,Antonio Dominguez,starken,TEST321,929609197
1501651,delivered,delivered,14/3/2020 9:31:10,14/3/2020,Shipit1323,Jose Castro,starken,TEST322,929609322
1501650,delivered,delivered,14/3/2020 9:31:09,14/3/2020,Shipit1324,Manuel Ramos,starken,TEST323,929609313
1501649,delivered,delivered,14/3/2020 9:31:08,14/3/2020,Shipit1325,Francisco Garcia,starken,TEST324,929609314
1501648,delivered,delivered,14/3/2020 9:31:07,14/3/2020,Shipit1326,David Gonzalez,starken,TEST325,929609196
1501647,delivered,delivered,13/3/2020 9:31:07,13/3/2020,Shipit1327,Juan Fernandez,starken,TEST326,929609213
1501646,delivered,delivered,13/3/2020 9:31:06,13/3/2020,Shipit1328,Jose Antonio Perez,starken,TEST327,929609212
1501645,delivered,delivered,13/3/2020 9:31:05,13/3/2020,Shipit1329,Javier Lopez,starken,TEST328,929609323
1501644,delivered,delivered,13/3/2020 9:31:05,13/3/2020,Shipit1330,Daniel Rodriguez,starken,TEST329,929609211
1501643,delivered,delivered,13/3/2020 9:31:04,13/3/2020,Shipit1331,Jose Luis Martinez,starken,TEST330,929609194
1501642,delivered,delivered,13/3/2020 9:31:03,13/3/2020,Shipit1332,Francisco Javier Sanchez,starken,TEST331,929609342
1501641,delivered,delivered,13/3/2020 9:31:02,13/3/2020,Shipit1333,Carlos Gomez,starken,TEST332,929609195
1501640,delivered,delivered,13/3/2020 9:31:01,13/3/2020,Shipit1334,Jesus Alvarez,starken,TEST333,929609334
1501639,delivered,delivered,13/3/2020 9:31:00,13/3/2020,Shipit1335,Alejandro Martin,starken,TEST334,929609321
1501638,delivered,delivered,13/3/2020 9:30:59,13/3/2020,Shipit1336,Miguel Diaz,starken,TEST335,929609210
1501637,delivered,delivered,13/3/2020 9:30:58,13/3/2020,Shipit1337,Jose Manuel Alonso,starken,TEST336,929609341
1501636,delivered,delivered,13/3/2020 9:30:58,13/3/2020,Shipit1338,Rafael Ruiz,starken,TEST337,929609209
1501635,delivered,delivered,13/3/2020 9:30:57,13/3/2020,Shipit1339,Miguel Angel Hernandez,starken,TEST338,929609340
1501634,delivered,delivered,13/3/2020 9:30:56,13/3/2020,Shipit1340,Pedro Gutierrez,starken,TEST339,929609208
1501633,delivered,delivered,13/3/2020 9:30:55,13/3/2020,Shipit1341,Angel Blanco,starken,TEST340,929609333
